RecordDate,PetrinexFacilityID,ActivityId,Product,Volume,units,is_current
2022-01-01,ABBT9880004,DISP,OIL,429.3,m3,true
2022-01-01,ABBT9880004,IMBAL,OIL,0,m3,true
2022-01-01,ABBT9880004,INVCL,OIL,57.2,m3,true
2022-01-01,ABBT9880004,INVOP,OIL,307.8,m3,true
2022-01-01,ABBT9880004,PROD,OIL,69.4,m3,true
2022-01-01,ABBT9880004,PROD,OIL,106.3,m3,true
2022-01-01,ABBT9880004,PROD,OIL,3,m3,true
2022-01-01,ABBT9880004,ROYALTY,OIL,4.4,m3,true
2022-01-01,ABBT9880004,ROYALTY,OIL,27.9,m3,true
2022-01-01,ABBT9880004,DIFF,WATER,0,m3,true
2022-01-01,ABBT9880004,DISP,WATER,1.3,m3,true
2022-01-01,ABBT9880004,DISP,WATER,800.6,m3,true
2022-01-01,ABBT9880004,INVCL,WATER,86.8,m3,true
2022-01-01,ABBT9880004,INVOP,WATER,86.8,m3,true
2022-01-01,ABBT9880004,PROD,WATER,465.3,m3,true
2022-01-01,ABBT9880004,PROD,WATER,324.6,m3,true
2022-01-01,ABBT9880004,PROD,WATER,12,m3,true
2022-01-01,ABGS0002227,DIFF,GAS,-9,e3m3,true
2022-01-01,ABGS0002227,DISP,GAS,1571.7,e3m3,true
2022-01-01,ABGS0002227,REC,GAS,567.3,e3m3,true
2022-01-01,ABGS0002227,REC,GAS,995.4,e3m3,true
2022-01-01,ABGS0002227,DIFF,WATER,0.2,m3,true
2022-01-01,ABGS0002227,DISP,WATER,5.5,m3,true
2022-01-01,ABGS0002227,REC,WATER,5.7,m3,true
2022-01-01,ABGS0135864,DIFF,GAS,0,e3m3,true
2022-01-01,ABGS0135864,DISP,GAS,995.4,e3m3,true
2022-01-01,ABGS0135864,REC,GAS,79.6,e3m3,true
2022-01-01,ABGS0135864,REC,GAS,869.6,e3m3,true
2022-01-01,ABGS0135864,REC,GAS,46.2,e3m3,true
2022-01-01,ABIF0007002,SHUTIN,,,,true
2022-01-01,ABIF0007002,SHUTIN,,,,true
2022-01-01,ABIF0007002,SHUTIN,,,,true
2022-01-01,ABIF0007002,SHUTIN,,,,true
2022-01-01,ABIF0007002,SHUTIN,,,,true
2022-01-01,ABIF0007002,SHUTIN,,,,true
2022-01-01,ABIF0007002,DIFF,WATER,0,m3,true
2022-01-01,ABIF0007002,INJ,WATER,15950,m3,true
2022-01-01,ABIF0007002,REC,WATER,15950,m3,true
2022-01-01,ABIF0007004,DIFF,WATER,0,m3,true
2022-01-01,ABIF0007004,INJ,WATER,4256,m3,true
2022-01-01,ABIF0007004,INJ,WATER,4912,m3,true
2022-01-01,ABIF0007004,INJ,WATER,8079,m3,true
2022-01-01,ABIF0007004,INJ,WATER,18518,m3,true
2022-01-01,ABIF0007004,INJ,WATER,10916,m3,true
2022-01-01,ABIF0007004,INJ,WATER,1031,m3,true
2022-01-01,ABIF0007004,INJ,WATER,8609,m3,true
2022-01-01,ABIF0007004,INJ,WATER,3635,m3,true
2022-01-01,ABIF0007004,INJ,WATER,10028,m3,true
2022-01-01,ABIF0007004,REC,WATER,69984,m3,true
2022-01-01,ABIF0007006,DIFF,WATER,0,m3,true
2022-01-01,ABIF0007006,INJ,WATER,4617.3,m3,true
2022-01-01,ABIF0007006,INVCL,WATER,0.2,m3,true
2022-01-01,ABIF0007006,INVOP,WATER,0.2,m3,true
2022-01-01,ABIF0007006,REC,WATER,4617.3,m3,true
2022-01-01,ABIF0007052,DIFF,WATER,0,m3,true
2022-01-01,ABIF0007052,INJ,WATER,5006,m3,true
2022-01-01,ABIF0007052,REC,WATER,5006,m3,true
2022-01-01,ABIF0007274,SHUTIN,,,,true
2022-01-01,ABIF0007274,DIFF,WATER,1328,m3,true
2022-01-01,ABIF0007274,INJ,WATER,27309,m3,true
2022-01-01,ABIF0007274,REC,WATER,28637,m3,true
2022-01-01,ABIF0008261,DIFF,WATER,0,m3,true
2022-01-01,ABIF0008261,INJ,WATER,2425.7,m3,true
2022-01-01,ABIF0008261,REC,WATER,2425.7,m3,true
2022-01-01,ABIF0008386,DIFF,WATER,0,m3,true
2022-01-01,ABIF0008386,INJ,WATER,2418.4,m3,true
2022-01-01,ABIF0008386,REC,WATER,2418.4,m3,true
2022-01-01,ABIF0008917,DIFF,WATER,0,m3,true
2022-01-01,ABIF0008917,INJ,WATER,741.7,m3,true
2022-01-01,ABIF0008917,INVCL,WATER,0.1,m3,true
2022-01-01,ABIF0008917,INVOP,WATER,0.1,m3,true
2022-01-01,ABIF0008917,REC,WATER,741.7,m3,true
2022-01-01,ABIF0008992,SHUTIN,,,,true
2022-01-01,ABIF0009829,SHUTIN,,,,true
2022-01-01,ABIF0009829,DIFF,WATER,0,m3,true
2022-01-01,ABIF0009829,INJ,WATER,800.6,m3,true
2022-01-01,ABIF0009829,REC,WATER,800.6,m3,true
2022-01-01,ABIF0009839,DIFF,WATER,0,m3,true
2022-01-01,ABIF0009839,INJ,WATER,3149,m3,true
2022-01-01,ABIF0009839,REC,WATER,3149,m3,true
2022-01-01,ABIF0140734,DIFF,WATER,0,m3,true
2022-01-01,ABIF0140734,INJ,WATER,5154,m3,true
2022-01-01,ABIF0140734,REC,WATER,5154,m3,true
2022-01-01,ABIF0156447,INJ,CO2,5076.1,,true
2022-01-01,ABIF0156447,INJ,CO2,14001.7,,true
2022-01-01,ABIF0156447,INJ,CO2,8777.3,,true
2022-01-01,ABIF0156447,INJ,CO2,11117.3,,true
2022-01-01,ABIF0156447,INJ,CO2,11481.5,,true
2022-01-01,ABIF0156447,INJ,CO2,8421.8,,true
2022-01-01,ABIF0156447,INJ,CO2,12791.1,,true
2022-01-01,ABIF0156447,INJ,CO2,9747.1,,true
2022-01-01,ABIF0156447,REC,CO2,33355.1,,true
2022-01-01,ABIF0156447,REC,CO2,48058.8,,true
2022-01-01,ABIF0156447,DIFF,GAS,0,e3m3,true
2022-01-01,ABIF0156447,INJ,GAS,288.7,e3m3,true
2022-01-01,ABIF0156447,INJ,GAS,762.4,e3m3,true
2022-01-01,ABIF0156447,INJ,GAS,466.6,e3m3,true
2022-01-01,ABIF0156447,INJ,GAS,615.8,e3m3,true
2022-01-01,ABIF0156447,INJ,GAS,628.5,e3m3,true
2022-01-01,ABIF0156447,INJ,GAS,461.6,e3m3,true
2022-01-01,ABIF0156447,INJ,GAS,677.2,e3m3,true
2022-01-01,ABIF0156447,INJ,GAS,539.9,e3m3,true
2022-01-01,ABIF0156447,REC,GAS,4170.7,e3m3,true
2022-01-01,ABIF0156447,REC,GAS,270,e3m3,true
2022-01-01,ABIF0156447,DIFF,WATER,0,m3,true
2022-01-01,ABIF0156447,INJ,WATER,11543.7,m3,true
2022-01-01,ABIF0156447,REC,WATER,11543.7,m3,true
2022-04-01,ABBT0041124,SHUTIN,,,,true
2022-04-01,ABBT0048421,DIFF,GAS,0,e3m3,true
2022-04-01,ABBT0048421,DISP,GAS,61.6,e3m3,true
2022-04-01,ABBT0048421,FUEL,GAS,0.3,e3m3,true
2022-04-01,ABBT0048421,PROD,GAS,62.7,e3m3,true
2022-04-01,ABBT0048421,VENT,GAS,0.8,e3m3,true
2022-04-01,ABBT0059275,SHUTIN,,,,true
2022-04-01,ABBT0059275,IMBAL,OIL,0,m3,true
2022-04-01,ABBT0059275,INVCL,OIL,7.9,m3,true
2022-04-01,ABBT0059275,INVOP,OIL,7.9,m3,true
2022-04-01,ABBT0083457,IMBAL,OIL,0,m3,true
2022-04-01,ABBT0083457,INVCL,OIL,12,m3,true
2022-04-01,ABBT0083457,INVOP,OIL,12,m3,true
2022-04-01,ABBT0083457,DIFF,WATER,0,m3,true
2022-04-01,ABBT0083457,INVCL,WATER,10.4,m3,true
2022-04-01,ABBT0083457,INVOP,WATER,10.4,m3,true
2022-04-01,ABBT0091980,SHUTIN,,,,true
2022-04-01,ABBT0091980,IMBAL,OIL,0,m3,true
2022-04-01,ABBT0091980,INVCL,OIL,24.6,m3,true
2022-04-01,ABBT0091980,INVOP,OIL,24.6,m3,true
2022-04-01,ABBT0101896,SHUTIN,,,,true
2022-04-01,ABBT0101896,PROD,COND,5,m3,true
2022-04-01,ABBT0101896,DIFF,GAS,0,e3m3,true
2022-04-01,ABBT0101896,DISP,GAS,789.2,e3m3,true
2022-04-01,ABBT0101896,FLARE,GAS,4.2,e3m3,true
2022-04-01,ABBT0101896,FUEL,GAS,20.9,e3m3,true
2022-04-01,ABBT0101896,PROD,GAS,28.7,e3m3,true
2022-04-01,ABBT0101896,PROD,GAS,20.9,e3m3,true
2022-04-01,ABBT0101896,PROD,GAS,111.7,e3m3,true
2022-04-01,ABBT0101896,PROD,GAS,58.2,e3m3,true
2022-04-01,ABBT0101896,PROD,GAS,39.7,e3m3,true
2022-04-01,ABBT0101896,PROD,GAS,175.5,e3m3,true
2022-04-01,ABBT0101896,PROD,GAS,85,e3m3,true
2022-04-01,ABBT0101896,PROD,GAS,112.3,e3m3,true
2022-04-01,ABBT0101896,PROD,GAS,157.2,e3m3,true
2022-04-01,ABBT0101896,REC,GAS,33.7,e3m3,true
2022-04-01,ABBT0101896,VENT,GAS,8.6,e3m3,true
2022-04-01,ABBT0101896,DISP,OIL,5,m3,true
2022-04-01,ABBT0101896,IMBAL,OIL,0,m3,true
2022-04-01,ABBT0120813,DIFF,GAS,0,e3m3,true
2022-04-01,ABBT0120813,DISP,GAS,42.4,e3m3,true
2022-04-01,ABBT0120813,FUEL,GAS,2.4,e3m3,true
2022-04-01,ABBT0120813,PROD,GAS,46.3,e3m3,true
2022-04-01,ABBT0120813,VENT,GAS,1.5,e3m3,true
2022-04-01,ABBT0120813,IMBAL,OIL,0,m3,true
2022-04-01,ABBT0120813,INVCL,OIL,27.7,m3,true
2022-04-01,ABBT0120813,INVOP,OIL,22.9,m3,true
2022-04-01,ABBT0120813,PROD,OIL,4.8,m3,true
2022-04-01,ABBT0120813,DIFF,WATER,0,m3,true
2022-04-01,ABBT0120813,INVCL,WATER,1.1,m3,true
2022-04-01,ABBT0120813,INVOP,WATER,1.1,m3,true
2022-04-01,ABBT0137951,SHUTIN,,,,true
2022-04-01,ABBT0137951,SHUTIN,,,,true
2022-04-01,ABBT0137951,SHUTIN,,,,true
2022-04-01,ABBT0137951,SHUTIN,,,,true
2022-04-01,ABBT0137951,DIFF,WATER,0,m3,true
2022-04-01,ABBT0137951,INVCL,WATER,3,m3,true
2022-04-01,ABBT0137951,INVOP,WATER,3,m3,true
2022-04-01,ABBT0141479,SHUTIN,,,,true
2022-04-01,ABBT2240034,,,,,true
2022-04-01,ABBT2240034,,,,,true
2022-04-01,ABBT2240034,,,,,true
2022-04-01,ABBT2240034,SHUTIN,,,,true
2022-04-01,ABBT2240034,SHUTIN,,,,true
2022-04-01,ABBT2240034,SHUTIN,,,,true
2022-04-01,ABBT2240034,SHUTIN,,,,true
2022-04-01,ABBT2240034,SHUTIN,,,,true
2022-04-01,ABBT2240034,SHUTIN,,,,true
2022-04-01,ABBT2240034,SHUTIN,,,,true
2022-04-01,ABBT2240034,SHUTIN,,,,true
2022-04-01,ABBT2240034,SHUTIN,,,,true
2022-04-01,ABBT2240034,SHUTIN,,,,true
2022-04-01,ABBT2240034,SHUTIN,,,,true
2022-04-01,ABBT2240034,SHUTIN,,,,true
2022-04-01,ABBT2240034,DISP,CO2,31521.9,,true
2022-04-01,ABBT2240034,DIFF,GAS,0,e3m3,true
2022-04-01,ABBT2240034,DISP,GAS,3923.9,e3m3,true
2022-04-01,ABBT2240034,FLARE,GAS,31.9,e3m3,true
2022-04-01,ABBT2240034,FUEL,GAS,113,e3m3,true
2022-04-01,ABBT2240034,PROD,GAS,10677.4,e3m3,true
2022-04-01,ABBT2240034,PROD,GAS,7.5,e3m3,true
2022-04-01,ABBT2240034,PROD,GAS,33.8,e3m3,true
2022-04-01,ABBT2240034,PROD,GAS,4.6,e3m3,true
2022-04-01,ABBT2240034,PROD,GAS,12621.3,e3m3,true
2022-04-01,ABBT2240034,PROD,GAS,6819.2,e3m3,true
2022-04-01,ABBT2240034,PROD,GAS,1470.1,e3m3,true
2022-04-01,ABBT2240034,PROD,GAS,3159.3,e3m3,true
2022-04-01,ABBT2240034,PROD,GAS,552,e3m3,true
2022-04-01,ABBT2240034,PROD,GAS,14.8,e3m3,true
2022-04-01,ABBT2240034,PURREC,GAS,230.9,e3m3,true
2022-04-01,ABBT2240034,VENT,GAS,0.2,e3m3,true
2022-04-01,ABBT2240034,DISP,OIL,3542.8,m3,true
2022-04-01,ABBT2240034,IMBAL,OIL,0,m3,true
2022-04-01,ABBT2240034,PROD,OIL,995.2,m3,true
2022-04-01,ABBT2240034,PROD,OIL,1.5,m3,true
2022-04-01,ABBT2240034,PROD,OIL,32.7,m3,true
2022-04-01,ABBT2240034,PROD,OIL,10,m3,true
2022-04-01,ABBT2240034,PROD,OIL,1168.3,m3,true
2022-04-01,ABBT2240034,PROD,OIL,636.7,m3,true
2022-04-01,ABBT2240034,PROD,OIL,260.7,m3,true
2022-04-01,ABBT2240034,PROD,OIL,272.5,m3,true
2022-04-01,ABBT2240034,PROD,OIL,53.1,m3,true
2022-04-01,ABBT2240034,PROD,OIL,112.1,m3,true
2022-04-01,ABBT2240034,ROYALTY,OIL,23.3,m3,true
2022-04-01,ABBT2240034,ROYALTY,OIL,0.2,m3,true
2022-04-01,ABBT2240034,ROYALTY,OIL,27.4,m3,true
2022-04-01,ABBT2240034,ROYALTY,OIL,14.9,m3,true
2022-04-01,ABBT2240034,ROYALTY,OIL,6,m3,true
2022-04-01,ABBT2240034,ROYALTY,OIL,6.4,m3,true
2022-04-01,ABBT2240034,ROYALTY,OIL,3.8,m3,true
2022-04-01,ABBT2240034,ROYALTY,OIL,18,m3,true
2022-04-01,ABBT2240034,DIFF,WATER,0,m3,true
2022-04-01,ABBT2240034,DISP,WATER,5.3,m3,true
2022-04-01,ABBT2240034,DISP,WATER,221.6,m3,true
2022-04-01,ABBT2240034,DISP,WATER,16206.4,m3,true
2022-04-01,ABBT2240034,PROD,WATER,3647.2,m3,true
2022-04-01,ABBT2240034,PROD,WATER,470.8,m3,true
2022-04-01,ABBT2240034,PROD,WATER,2040.1,m3,true
2022-04-01,ABBT2240034,PROD,WATER,309.3,m3,true
2022-04-01,ABBT2240034,PROD,WATER,5604.6,m3,true
2022-04-01,ABBT2240034,PROD,WATER,2302.4,m3,true
2022-04-01,ABBT2240034,PROD,WATER,9.2,m3,true
2022-04-01,ABBT2240034,PROD,WATER,939.2,m3,true
2022-04-01,ABBT2240034,PROD,WATER,738.6,m3,true
2022-04-01,ABBT2240034,PROD,WATER,371.9,m3,true
2022-04-01,ABBT3620003,,,,,true
2022-04-01,ABBT3620003,,,,,true
2022-04-01,ABBT3620003,,,,,true
2022-04-01,ABBT3620003,DIFF,GAS,0,e3m3,true
2022-04-01,ABBT3620003,FLARE,GAS,15.1,e3m3,true
2022-04-01,ABBT3620003,FUEL,GAS,10.1,e3m3,true
2022-04-01,ABBT3620003,PROD,GAS,8.5,e3m3,true
2022-04-01,ABBT3620003,PROD,GAS,0.1,e3m3,true
2022-04-01,ABBT3620003,PROD,GAS,6.1,e3m3,true
2022-04-01,ABBT3620003,PROD,GAS,4.8,e3m3,true
2022-04-01,ABBT3620003,PROD,GAS,6.1,e3m3,true
2022-04-01,ABBT3620003,VENT,GAS,0.4,e3m3,true
2022-04-01,ABBT3620003,DISP,OIL,113.6,m3,true
2022-04-01,ABBT3620003,IMBAL,OIL,0,m3,true
2022-04-01,ABBT3620003,INVCL,OIL,19.3,m3,true
2022-04-01,ABBT3620003,INVOP,OIL,14.1,m3,true
2022-04-01,ABBT3620003,PROD,OIL,49.4,m3,true
2022-04-01,ABBT3620003,PROD,OIL,0.2,m3,true
2022-04-01,ABBT3620003,PROD,OIL,21.2,m3,true
2022-04-01,ABBT3620003,PROD,OIL,10.6,m3,true
2022-04-01,ABBT3620003,PROD,OIL,37.4,m3,true
2022-04-01,ABBT3620003,ROYALTY,OIL,6.7,m3,true
2022-04-01,ABBT3620003,ROYALTY,OIL,0.4,m3,true
2022-04-01,ABBT3620003,DIFF,WATER,0,m3,true
2022-04-01,ABBT3620003,DISP,WATER,0.1,m3,true
2022-04-01,ABBT3620003,DISP,WATER,2239.4,m3,true
2022-04-01,ABBT3620003,INVCL,WATER,46.9,m3,true
2022-04-01,ABBT3620003,INVOP,WATER,46.9,m3,true
2022-04-01,ABBT3620003,PROD,WATER,624.9,m3,true
2022-04-01,ABBT3620003,PROD,WATER,8.1,m3,true
2022-04-01,ABBT3620003,PROD,WATER,246.7,m3,true
2022-04-01,ABBT3620003,PROD,WATER,1191.9,m3,true
2022-04-01,ABBT3620003,PROD,WATER,167.9,m3,true
2022-04-01,ABBT3710049,,,,,true
2022-04-01,ABBT3710049,,,,,true
2022-04-01,ABBT3710049,,,,,true
2022-04-01,ABBT3710049,SHUTIN,,,,true
2022-04-01,ABBT3710049,SHUTIN,,,,true
2022-04-01,ABBT3710049,SHUTIN,,,,true
2022-04-01,ABBT3710049,SHUTIN,,,,true
2022-04-01,ABBT3710049,DIFF,GAS,0,e3m3,true
2022-04-01,ABBT3710049,FLARE,GAS,281.4,e3m3,true
2022-04-01,ABBT3710049,FUEL,GAS,107.6,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,1,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,6.5,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,0.9,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,13.4,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,7.6,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,0.9,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,14.4,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,12.1,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,4.7,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,0.9,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,1.3,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,9.9,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,15,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,15.5,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,1,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,14.7,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,4.2,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,31,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,3,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,9.9,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,2.4,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,2.2,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,2.9,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,7.9,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,7.9,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,12.1,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,3.2,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,12.8,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,15.5,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,5.3,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,5.5,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,0.4,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,8.2,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,27,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,0.1,e3m3,true
2022-04-01,ABBT3710049,PROD,GAS,0.1,e3m3,true
2022-04-01,ABBT3710049,PURREC,GAS,45.4,e3m3,true
2022-04-01,ABBT3710049,PURREC,GAS,62.2,e3m3,true
2022-04-01,ABBT3710049,DISP,OIL,1693,m3,true
2022-04-01,ABBT3710049,IMBAL,OIL,0,m3,true
2022-04-01,ABBT3710049,INVCL,OIL,94.5,m3,true
2022-04-01,ABBT3710049,INVOP,OIL,143.8,m3,true
2022-04-01,ABBT3710049,PROD,OIL,68.7,m3,true
2022-04-01,ABBT3710049,PROD,OIL,28.4,m3,true
2022-04-01,ABBT3710049,PROD,OIL,46.1,m3,true
2022-04-01,ABBT3710049,PROD,OIL,171.5,m3,true
2022-04-01,ABBT3710049,PROD,OIL,72.5,m3,true
2022-04-01,ABBT3710049,PROD,OIL,22.5,m3,true
2022-04-01,ABBT3710049,PROD,OIL,58,m3,true
2022-04-01,ABBT3710049,PROD,OIL,30.4,m3,true
2022-04-01,ABBT3710049,PROD,OIL,22.7,m3,true
2022-04-01,ABBT3710049,PROD,OIL,0.6,m3,true
2022-04-01,ABBT3710049,PROD,OIL,17,m3,true
2022-04-01,ABBT3710049,PROD,OIL,28.1,m3,true
2022-04-01,ABBT3710049,PROD,OIL,42.1,m3,true
2022-04-01,ABBT3710049,PROD,OIL,142.1,m3,true
2022-04-01,ABBT3710049,PROD,OIL,23.8,m3,true
2022-04-01,ABBT3710049,PROD,OIL,70.2,m3,true
2022-04-01,ABBT3710049,PROD,OIL,21.3,m3,true
2022-04-01,ABBT3710049,PROD,OIL,53.8,m3,true
2022-04-01,ABBT3710049,PROD,OIL,23.5,m3,true
2022-04-01,ABBT3710049,PROD,OIL,60.3,m3,true
2022-04-01,ABBT3710049,PROD,OIL,21.2,m3,true
2022-04-01,ABBT3710049,PROD,OIL,44.2,m3,true
2022-04-01,ABBT3710049,PROD,OIL,0.3,m3,true
2022-04-01,ABBT3710049,PROD,OIL,63.1,m3,true
2022-04-01,ABBT3710049,PROD,OIL,63.1,m3,true
2022-04-01,ABBT3710049,PROD,OIL,19.7,m3,true
2022-04-01,ABBT3710049,PROD,OIL,10.2,m3,true
2022-04-01,ABBT3710049,PROD,OIL,40.9,m3,true
2022-04-01,ABBT3710049,PROD,OIL,91.6,m3,true
2022-04-01,ABBT3710049,PROD,OIL,68.6,m3,true
2022-04-01,ABBT3710049,PROD,OIL,27.5,m3,true
2022-04-01,ABBT3710049,PROD,OIL,44.7,m3,true
2022-04-01,ABBT3710049,PROD,OIL,63.5,m3,true
2022-04-01,ABBT3710049,PROD,OIL,41.1,m3,true
2022-04-01,ABBT3710049,PROD,OIL,24.2,m3,true
2022-04-01,ABBT3710049,PROD,OIL,16.2,m3,true
2022-04-01,ABBT3710049,ROYALTY,OIL,2.3,m3,true
2022-04-01,ABBT3710049,ROYALTY,OIL,14.2,m3,true
2022-04-01,ABBT3710049,ROYALTY,OIL,9.2,m3,true
2022-04-01,ABBT3710049,ROYALTY,OIL,2.6,m3,true
2022-04-01,ABBT3710049,ROYALTY,OIL,1,m3,true
2022-04-01,ABBT3710049,ROYALTY,OIL,0.6,m3,true
2022-04-01,ABBT3710049,ROYALTY,OIL,45.4,m3,true
2022-04-01,ABBT3710049,ROYALTY,OIL,1.4,m3,true
2022-04-01,ABBT3710049,ROYALTY,OIL,13.3,m3,true
2022-04-01,ABBT3710049,ROYALTY,OIL,7.9,m3,true
2022-04-01,ABBT3710049,ROYALTY,OIL,9.9,m3,true
2022-04-01,ABBT3710049,ROYALTY,OIL,0.9,m3,true
2022-04-01,ABBT3710049,ROYALTY,OIL,5.4,m3,true
2022-04-01,ABBT3710049,ROYALTY,OIL,0.3,m3,true
2022-04-01,ABBT3710049,ROYALTY,OIL,4.6,m3,true
2022-04-01,ABBT3710049,ROYALTY,OIL,2.4,m3,true
2022-04-01,ABBT3710049,ROYALTY,OIL,7.1,m3,true
2022-04-01,ABBT3710049,DIFF,WATER,0,m3,true
2022-04-01,ABBT3710049,DISP,WATER,1.7,m3,true
2022-04-01,ABBT3710049,DISP,WATER,70153,m3,true
2022-04-01,ABBT3710049,DISP,WATER,3490,m3,true
2022-04-01,ABBT3710049,DISP,WATER,5117,m3,true
2022-04-01,ABBT3710049,PROD,WATER,122.5,m3,true
2022-04-01,ABBT3710049,PROD,WATER,1743.9,m3,true
2022-04-01,ABBT3710049,PROD,WATER,1202.2,m3,true
2022-04-01,ABBT3710049,PROD,WATER,886.6,m3,true
2022-04-01,ABBT3710049,PROD,WATER,1616.4,m3,true
2022-04-01,ABBT3710049,PROD,WATER,572.3,m3,true
2022-04-01,ABBT3710049,PROD,WATER,1989.8,m3,true
2022-04-01,ABBT3710049,PROD,WATER,613.1,m3,true
2022-04-01,ABBT3710049,PROD,WATER,1572.7,m3,true
2022-04-01,ABBT3710049,PROD,WATER,640.6,m3,true
2022-04-01,ABBT3710049,PROD,WATER,1774.6,m3,true
2022-04-01,ABBT3710049,PROD,WATER,2943.1,m3,true
2022-04-01,ABBT3710049,PROD,WATER,4414.7,m3,true
2022-04-01,ABBT3710049,PROD,WATER,2165.2,m3,true
2022-04-01,ABBT3710049,PROD,WATER,631.2,m3,true
2022-04-01,ABBT3710049,PROD,WATER,1783,m3,true
2022-04-01,ABBT3710049,PROD,WATER,1481,m3,true
2022-04-01,ABBT3710049,PROD,WATER,8061.4,m3,true
2022-04-01,ABBT3710049,PROD,WATER,645.9,m3,true
2022-04-01,ABBT3710049,PROD,WATER,537.4,m3,true
2022-04-01,ABBT3710049,PROD,WATER,1097.3,m3,true
2022-04-01,ABBT3710049,PROD,WATER,1826.4,m3,true
2022-04-01,ABBT3710049,PROD,WATER,1636.5,m3,true
2022-04-01,ABBT3710049,PROD,WATER,1271.4,m3,true
2022-04-01,ABBT3710049,PROD,WATER,1271.4,m3,true
2022-04-01,ABBT3710049,PROD,WATER,10405.6,m3,true
2022-04-01,ABBT3710049,PROD,WATER,422.3,m3,true
2022-04-01,ABBT3710049,PROD,WATER,1689.3,m3,true
2022-04-01,ABBT3710049,PROD,WATER,784.8,m3,true
2022-04-01,ABBT3710049,PROD,WATER,4769.7,m3,true
2022-04-01,ABBT3710049,PROD,WATER,2875.8,m3,true
2022-04-01,ABBT3710049,PROD,WATER,1305.1,m3,true
2022-04-01,ABBT3710049,PROD,WATER,2322.7,m3,true
2022-04-01,ABBT3710049,PROD,WATER,10873.1,m3,true
2022-04-01,ABBT3710049,PROD,WATER,487.7,m3,true
2022-04-01,ABBT3710049,PROD,WATER,325,m3,true
2022-04-01,ABBT4180001,,,,,true
2022-04-01,ABBT4180001,,,,,true
2022-04-01,ABBT4180001,,,,,true
2022-04-01,ABBT4180001,DIFF,GAS,0,e3m3,true
2022-04-01,ABBT4180001,DISP,GAS,25.7,e3m3,true
2022-04-01,ABBT4180001,FLARE,GAS,4.7,e3m3,true
2022-04-01,ABBT4180001,FUEL,GAS,5.9,e3m3,true
2022-04-01,ABBT4180001,PROD,GAS,26.6,e3m3,true
2022-04-01,ABBT4180001,PROD,GAS,11.2,e3m3,true
2022-04-01,ABBT4180001,VENT,GAS,1.5,e3m3,true
2022-04-01,ABBT4180001,DISP,OIL,426.3,m3,true
2022-04-01,ABBT4180001,IMBAL,OIL,0,m3,true
2022-04-01,ABBT4180001,INVCL,OIL,39.6,m3,true
2022-04-01,ABBT4180001,INVOP,OIL,49.1,m3,true
2022-04-01,ABBT4180001,PROD,OIL,289.9,m3,true
2022-04-01,ABBT4180001,PROD,OIL,126.9,m3,true
2022-04-01,ABBT4180001,ROYALTY,OIL,116,m3,true
2022-04-01,ABBT4180001,ROYALTY,OIL,39.9,m3,true
2022-04-01,ABBT4180001,DIFF,WATER,0,m3,true
2022-04-01,ABBT4180001,DISP,WATER,2.5,m3,true
2022-04-01,ABBT4180001,DISP,WATER,4514.1,m3,true
2022-04-01,ABBT4180001,PROD,WATER,3144.8,m3,true
2022-04-01,ABBT4180001,PROD,WATER,1371.8,m3,true
2022-04-01,ABBT4550001,,,,,true
2022-04-01,ABBT4550001,,,,,true
2022-04-01,ABBT4550001,,,,,true
2022-04-01,ABBT4550001,SHUTIN,,,,true
